# LongYin English canonical data - generated from the complete user translation corpus
依山而建，殿宇嵯峨，气势雄伟的寺庙群，金顶与红幡白墙交相辉映，颇为肃穆庄严。传闻其僧众极擅炮制高原珍稀药材，以此制成之藏药更是具有枯骨生肌，返老还童等神奇功效。	A grand mountain palace-temple complex with sacred significance.
根据上古流传之河图洛书所创功法，博采阴阳五行，星象术数之长，若能参悟此功法，便可一通百通，获得超绝之功力与智慧	A cultivation method derived from the ancient River Chart and Luo Book. It integrates yin-yang, the five elements, and celestial numerology. Those who comprehend it fully can unify all principles and greatly enhance both power and wisdom.
老僧入定，正襟危坐，运神凝思，喜怒不行于色，是为坐隐功，其打穴顺序和落点方位演化自呕血谱，纵横精妙令人叹为观止	A secluded-in-thought technique practiced in still meditation. Its acupoint striking patterns are derived from the “Blood Spattering Manual,” forming intricate and profound vertical-horizontal sequences.
需于日出之时修炼，吸收清晨阳气来温养自身剑气的道家剑法，一经施展，则剑光滚滚，辉耀湛然，如旭日东升，令群邪辟易	A solar cultivation Sword practiced at sunrise, absorbing yang energy. When unleashed, the sword radiance is brilliant and purifying, driving away evil.
需于月升之时修炼，吸收午夜阴气来滋养自身剑气的道家剑法，一经施展，则剑光闪闪，寒气逼人，如皎月西沉，令朔风四起	A lunar cultivation Sword practiced at moonrise, absorbing cold yin energy. When released, the sword light is chilling and oppressive like a winter storm.
霸刀门主虽资质愚钝但天生神力，因此刀招极为简朴，却能将人体力道发挥至极限，一刀之下，便有轰天裂地，劈山断海之威	A domineering blade technique of the Ba Dao Sect where overwhelming natural talent and brute strength combine to produce a single strike with earth-shattering force.
鬼谷子所传养精蓄锐，克己藏锋之术，其中七法皆仿效不同灵兽形态，可令修习者心神合一，物我两忘，脏腑清明，经脉通畅	A seven-method internal cultivation technique attributed to Guiguzi, modeled after various mythical beasts; it unifies mind and body, purifies organs, and harmonizes meridians.
两枚金刚铁圈挥砍批砸，旋转翻飞，更兼套索捆缚只用，能将敌人绑回寺中以佛法教化，因此邪魔外道一闻此功便心胆俱裂	A Movement Art that allows prolonged suspension after a leap, using Inner Force rebound to slow descent. To the uninformed, it appears like immortals descending from heaven.
传佛祖初诞时曾作狮子吼，云天上地下唯吾独尊，修习者亦发此吼声，响彻云霄，纯澈嘹亮，声闻数里，堪令群魔肝胆俱裂	A wind-blade technique where yin and yang inner energies are infused into sound waves from guqin strings. The “Spring” variant burns like fire, while the “White Snow” variant is piercingly cold; together they create a difficult-to-defend ice-fire assault.
传说真武大帝于武当修行四十二年，功成飞升，遗此剑法于世，其剑势矫若惊龙，翩若游鸿，正气浩然长存，妖魔触之即溃	A legendary sword art attributed to the True Martial Emperor during his forty-two years of cultivation on Wudang Mountain, said to eradicate evil with overwhelming righteous force.
含有五毒教奇门热毒的掌法，命中后会留下鲜红色掌印，此热毒入体会使人血脉膨胀，五内俱焚，功力孱弱者更是自燃当场	A palm art containing the Five Poisons Sect's exotic heat poison; the strike leaves a vivid red palm print — this heat poison entering the body causes blood vessels to expand and organs to burn; those with weak cultivation may spontaneously combust on the spot
含有五毒教奇门热毒的暗器，命中后会留下鲜红色针印，此热毒入体会使人血脉膨胀，五内俱焚，功力孱弱者更是自燃当场	A hidden weapon containing the Five Poisons Sect's exotic heat poison; it leaves a vivid red needle mark — the heat poison entering the body causes blood vessels to expand and organs to burn; those with weak cultivation may spontaneously combust on the spot
微言大义堪比春秋之武功，每笔招式皆看似简单，实则曲折之间隐藏无数攻守态势和精妙变化，若非智虑超群之人难解其意	A martial philosophy where subtle expressions carry deep meaning. Each strike appears simple but contains complex offensive and defensive possibilities hidden within.
源于敦煌飞天壁画中的奇绝剑法，其招式需纵跃而上后凌空直下，剑光自天上而来，真如银瓶乍破水光泄，九天星河落凡间	A Sword inspired by the Dunhuang flying apsaras murals. It requires leaping high into the air and striking downward, with sword light descending like a shattered silver bottle or falling stars.
赵胤宗所创，玄妙无比，威力无穷，可将修习者的体魄经脉发挥至天人境界，从而获得经天纬地之能，号称当世第一内功。	Created by Zhao Yinzong, this is an immensely profound and powerful inner technique capable of pushing the practitioner’s body and meridians to a transcendent level, granting world-shaking abilities and reputed as the strongest internal art of its time.
长乐帮主乐无疾成名绝技，刀势玲珑剔透，乍看之下一览无余，实则蕴含无数精妙无比的刀意，再严密之防御也如透明一般	The signature technique of Changle Gang leader Le Wuji; the blade intent appears open and transparent at first glance, yet conceals countless exquisite subtleties — even the tightest defense becomes like glass before it
颇为艰深的罗汉堂秘传内功，其内劲浑厚，吐息澎湃，真气游走全身，以精炼体魄兼得硬功修习之效，可谓一举两得之奇功	A footwork technique of sudden takeoff and rapid lateral movement, whose explosive power allows the practitioner to evade most common attacks.
3月上旬清明节既是节气，又是节日。正值春季气清景明，万物萌发，生机勃勃，也是民众扫墓祭祖，追怀先人的节日。	The Qingming Festival falls in early March. It is both a solar term and a traditional festival. As spring brings clear skies and bright scenery, all things begin to sprout and thrive. It is also a time for people to tend to ancestral graves, make offerings to their ancestors, and commemorate those who came before them.
一支极为精巧的机关假手，可藏于袖袍之中，其手中握有兵刀，挥砍突刺与真手相差无几，猝然伸出攻敌，常人难以防备	A highly refined mechanical prosthetic hand that can be concealed within a sleeve. It holds blades inside its palm, allowing slashing and stabbing almost indistinguishable from a real hand, making sudden attacks extremely difficult to defend against.
为行动不便之人特制的战车，其轮轴可高速进退平移，且装备刀枪剑盾等多种攻防兵刃，堪称神机门机巧器械之至高杰作	A mobile war chariot designed for those with limited mobility. Its wheels allow rapid forward, backward, and lateral movement, and it is equipped with various weapons such as blades, spears, swords, and shields—representing a pinnacle of Mechanist craftsmanship.
五毒教至毒暗器银针，细如牛毛，遍体漆黑，中者周身溃烂且不断流出黑色脓血，形状凄惨恐怖，江湖中人见之无不胆寒	The Five Poisons Sect's most poisonous hidden weapon needle; fine as ox hair and jet black all over — those struck suffer rotting flesh throughout the body with continuous black pus and blood seeping out; the sight is so horrifying that jianghu people tremble at the mere sight of it
从叫花子替人哭丧之动作中演化而出，以棍点地，然后快速出击，棍势诡谲凶猛，更兼使用者狂呼乱嚎，真如丧考妣一般	Evolved from the motions of beggars hired to wail at funerals; the staff taps the ground then strikes swiftly — the moves are deceptive and fierce, and the user's wild howling truly sounds like one mourning a deceased parent
双掌急速挥舞化作残影无数，便如千掌同出一般，功力稍弱之人根本无从判断实掌从何方向而来，往往左支右绌难以抵挡	A brushwork technique that appears casual but is in fact full of subtle transformations. Sweeps, dots, and strokes create mist and storm-like effects, painting power with flowing ink-like momentum.
发菩提之心，以大智慧教化他人的佛门杵法，中此杵者若邪念不深或能脱离苦海，若冥顽不灵则如遭当头棒喝，瘫倒当场	All kinds of worldly troubles arise from the words “desire” and “emotion.” Those who practice this mental method must abandon both. When free of sorrow and joy, Inner Force flows smoothly, and effort yields twice the result with half the work.
古朴易学，力道奇大之少林爪法，拳掌坚硬逾钢，手指开砖如泥，致敌伤残于瞬息间，也因威力过大，戒律规定不得滥用	A simple but powerful claw technique. The hands become as hard as steel, capable of breaking stone, and can severely injure opponents instantly. Due to its destructive power, its use is restricted by monastic rules.
在枪头安装诸多火药和发烟装置的霹雳堂独门枪术，待出枪之时激发，火光冲天，浓烟滚滚，其声势令人胆寒，不敢靠近	A spear technique equipped with multiple fire and smoke-triggering mechanisms along the shaft. When activated during thrusting, it produces blinding flames and thick smoke, instilling fear and preventing close approach.
少林菩提院秘传棍法，取文殊菩萨之智慧，招式变化无穷，所含佛法禅机亦极为精深，由大智慧之人使出，方显精妙非凡	A sword technique where the blade is shaken rapidly, producing high- and low-pitched metallic vibrations that disrupt the opponent’s thoughts and disturb their focus.
