# LongYin English canonical data - generated from the complete user translation corpus
南朝刘勰阐述文章笔法义理之巨著，其中包罗万象，开源发流，通晓此书后，各式秘籍中艰深之处自然迎刃而解	A classic treatise on literary style from the Southern Dynasties, which encompasses a vast range of principles. Mastery of it allows one to understand the deeper structure of other martial manuals with ease.
大部分文字可提升理论经验，少部分则会产生特殊效果，\n如增加/降低耐心，阅读一整行/一整列的文字等。	Most of the text enhances theoretical knowledge, while a small portion has special effects, such as increasing or decreasing patience, reading an entire row or column of text, and so on.
天山乃雪岭苦寒之地，故而有此冰面行走之法，脚步轻巧灵动，审慎小心，稍有差池便会坠入寒冷刺骨的湖水中	A movement method for walking on frozen surfaces in the mountains; careful footwork is required, or one risks falling into icy waters.
如同五虎狩猎群羊一般，从五个方位攻击敌人的棍法，挥舞起来势势相连，环环相扣，讲求围而不击，势在必得	A five-direction encircling staff technique resembling tigers hunting sheep. Its strikes are continuous and interlinked, emphasizing encirclement and inevitable capture.
如蛤蟆一般蹲伏于地，姿势颇为不雅，实则是以静制动，蓄势待发之高深法门，一经发动，则排山倒海势不可挡	Crouching low like a toad — an undignified posture, yet it is a profound method of stillness overcoming motion, waiting and gathering force; once unleashed, it moves mountains and overturns seas
对于防御严密之敌，如庖丁解牛般从薄弱处下手，攻击盔甲接缝处和守招死角处的刀招，对手法精准度要求很高	A blade art that, like Pao Ding carving an ox, strikes at weak points against a heavily defended enemy — targeting gaps in armor and blind spots in defensive moves; requires very high precision of technique
将周身之无上力道凝聚于杵尖，以平常招式击出，便有石破天惊，鬼哭神嚎之威势，世间甲盾罕有能撄其锋芒者	A technique that concentrates immense bodily force into the tip of a vajra staff, producing explosive power capable of shattering armor and steel.
将周身内力汇聚丹田反复催动炼化，如龙虎相争，直至阴阳调和水火相济，便是金丹练成之时，功力亦突飞猛进	A method of gathering the whole body's inner force at the dantian and repeatedly driving and refining it — like the struggle of dragon and tiger — until yin and yang are harmonized and water and fire are in balance; at that moment the golden elixir is formed and cultivation leaps forward dramatically
将精气神混合为一，并凝聚于头顶玄关一窍的道家绝妙法门，功成者可革故鼎新，脱胎换骨，心神进入圣明境界	A wondrous Daoist method of mixing essence, qi, and spirit into one and concentrating them at the crown acupoint; once achieved, the practitioner undergoes a complete renewal — reborn in body and spirit, the mind enters a state of sage-like clarity
少林至高身法，需破除执念，心静止水，目中空无一物，其身形如梦幻泡影，如露亦如电，稍纵即逝，无可捉摸	A painting-inspired martial method that studies the opponent’s force, precision of strikes, and mental cultivation. The Hidden Pavilion uses painting as a means of training both body and mind.
峨眉派佛道融合之内功心法，以佛门莲花部密法为根，结合道家修炼与五行玄术，有流通经脉，运转周天之功效	A Buddhist–Daoist fusion internal cultivation method. It combines lotus esoteric teachings with Daoist Five-Element theory to circulate qi through the meridians.
攻敌要害，倾力出击，是罕见的不留丝毫退路之杀招，难怪江湖皆称长乐帮刀法繁多，以恩断义绝一式最为伤人	An attack on vital points with full commitment and no retreat whatsoever; it is no wonder the jianghu says that among Changle Gang's many blade arts, Severed Bond is the most devastating
春秋时伯牙所作，曲调高妙，余音绕梁，气劲飞射如流水自高山上倾泻而落，每奏一曲便断一弦，以示知音难觅	A composition by Bo Ya from the Spring and Autumn period, known for its exquisite melody that lingers in the air. Its energy projectiles flow like water cascading from a mountain, and he famously breaks a string after each performance to signify the rarity of true understanding.
此剑法气劲冰寒无比，竟真能将空气中之水雾凝成霜雪，围绕剑身飘飞，挥舞之时便如漫天风雪侵袭，威力不俗	A Sword with extremely cold Inner Force that can condense moisture in the air into frost and snow around the blade. When swung, it resembles a storm of snow and wind, with considerable power.
此拳法擅以内息催动拳劲，往往拳未发出，内劲已至。因内劲变化远胜拳掌，其招法犹如惊鸿之照影，瞬息万变	This fist art skillfully uses inner breath to drive fist force — often the inner force arrives before the fist is thrown; because inner force changes far surpass those of Fist, its techniques flash like a fleeting reflection, changing in an instant
武当上乘内功心法，全篇十二关颇为艰涩，取天地阳气至丹田熔炉中反复精炼，修成后内息炽热无比，纯净清澈	A high-level internal cultivation method of Wudang with twelve difficult stages. It refines yang energy within a “dantian furnace,” producing intensely pure and powerful Inner Force upon mastery.
武当山路之上，有百节陡峭阶梯连成竖直一线，以此步法纵跃而上如穿梭云间，一步十阶，倏忽间便可上下一轮	A Movement Art practiced on the mountain steps of Wudang, where steep stairways are traversed in rapid bounds—appearing as if moving through clouds.
用于惩戒凶恶的恐怖刀法，刀刀攻人要害，却竟又刀刀不致人死地，中刀者如坠无间地狱，痛苦万分，嚎哭求饶	A terrifying Blade used to punish evil. Each strike targets vital points yet avoids immediate death, causing extreme suffering akin to falling into an infernal realm.
看似东倒西歪，跌撞摇摆，实则形醉意不醉，处处暗含闪转腾挪，虚实混杂之法，应对者稍有疏忽便见阎王去也	Appears to stumble and sway in all directions, yet the mind is clear while the body feigns intoxication; every movement conceals evasion and misdirection — a careless opponent will find themselves meeting the King of Hell
精巧绝伦的点穴手法，手指似兰花翘起，招式优雅，气度闲逸，看似柔弱无骨，却能于不动声色间制人多处要穴	An exquisite acupoint-striking method. Fingers form an orchid shape; the movements are graceful yet can silently seal multiple pressure points.
达摩祖师授予普通僧众的强身健体拳法，招式严谨庄重，劲道有力，且贵在简洁明了，资质平庸者亦能快速掌握	A basic strengthening fist technique taught by Bodhidharma to ordinary monks. It is structured, powerful, and easy to learn, making it accessible even to those of average talent.
